IRUC;DEPARTAMENTO;PROVINCIA;DISTRITO;Sexo;Cargo Informante;Cargo Informante otro;DESC_CIIU;Año funcionamiento;Empresa actualmente;Nivel ventas;Porcentaje;Capacidad operativa 2do trimestre;Modalidad ventas segundo trimentre;Disminución de la demanda de sus productos o servicios;Paralización de la producción a causa de la pandemia;Dificultad en la exportación de sus productos;Desabastecimiento de materias primas e insumos del mercado nacional;Desabastecimiento de materias primas e insumos del extranjero;Disminución de la inversión en maquinaria y equipos;Retraso en el pago de facturas;Retraso en el cobro de facturas;Enfermedad de trabajadores por el COVID-19;Pérdida de capital de trabajo;Altos costos para implementar planes de seguridad;¿Otro?;¿Otro? (Especifique);NO TUVO PROBLEMAS;¿Qué porcentaje de trabajadores laboró en la empresa en el segundo trimestre 2020 (Abril-Mayo-Junio); ¿Cuáles son las modalidades que ha adoptado la empresa para las labores de sus trabajadores?;TAMANO_EMPRESA
147137;LIMA;LIMA;LIMA;1;Otro;AUXILIAR CONTABLE;Venta al por mayor no especializada;2003;Parcialmente operativa;Disminuyó;50;De 21 a 40%;Solo a traves de delivery;1;1;0;0;0;0;1;1;0;1;1;0;;0;De 21 a 40%;Solo trabajo remoto;Mediana empresa
147243;LIMA;LIMA;VILLA EL SALVADOR;2;Otro;LOGISTICA;Construcción de proyectos de servicio público;2007;Parcialmente operativa;NO REALIO VENTAS;;Hasta 20%;;1;1;0;0;0;0;1;1;0;1;1;0;;0;Hasta 20%;Solo trabajo remoto;Mediana empresa
147265;LIMA;LIMA;MAGDALENA DEL MAR;1;Contador/a;;Otras actividades especializadas de construcción;2006;Operativa;Disminuyó;60;De 81 a 100%;Presencial y delivery;0;0;0;0;0;0;0;0;0;0;0;1;DISMINUCIÓN DE RENTA DE ALQUILER;0;De 81 a 100%;Trabajo mixto;Mediana empresa
147286;LIMA;LIMA;PUEBLO LIBRE;2;Gerente/a general;;Terminación y acabado de edificios;2014;Operativa;Disminuyó;90;Hasta 20%;Presencial y delivery;1;0;0;0;0;0;0;1;0;1;1;0;;0;Hasta 20%;Trabajo mixto;Mediana empresa
147308;LIMA;LIMA;SANTIAGO DE SURCO;1;Contador/a;;Construcción de edificios;2002;Operativa;Se mantiene;;Hasta 20%;Presencial y delivery;0;1;0;1;0;0;0;1;0;0;0;0;;0;De 21 a 40%;Solo trabajo remoto;Mediana empresa
147420;LIMA;LIMA;VILLA EL SALVADOR;1;Otro;ASISTENTE(A) ADMINISTRATIVO;Fabricación de muebles;2012;Operativa;Disminuyó;80;De 41 a 60%;Presencial y delivery;1;1;0;0;0;0;1;1;1;0;1;0;;0;De 41 a 60%;Trabajo mixto;Mediana empresa
147885;LIMA;LIMA;SAN MARTIN DE PORRES;2;Gerente/a general;;Manipulación de la carga;1987;Inoperativa;;;;;;;;;;;;;;;;;;;;;Gran empresa
149261;LIMA;LIMA;MIRAFLORES;1;Administrador/a;;Actividades creativas, artísticas y de entretenimiento;2014;Inoperativa;NO REALIO VENTAS;;Hasta 20%;;1;0;0;0;0;0;1;1;0;1;0;0;;0;Hasta 20%;Solo trabajo remoto;Mediana empresa
149417;LIMA;LIMA;LURIN;2;Otro;ASISTENTE(A) CONTABLE;Reparación de maquinaria;2014;Parcialmente operativa;Disminuyó;80;Hasta 20%;Presencial y delivery;1;0;1;0;0;0;0;1;1;0;1;0;;0;Hasta 20%;Solo trabajo presencial;Mediana empresa
149742;LIMA;LIMA;BREÑA;2;Contador/a;;Impresión;2009;Parcialmente operativa;Disminuyó;97;Hasta 20%;Solo a traves de delivery;1;0;0;0;0;0;0;0;0;0;1;0;;0;Hasta 20%;Solo trabajo remoto;Mediana empresa
149908;LIMA;LIMA;INDEPENDENCIA;2;Contador/a;;Actividades de servicio de bebidas;2016;Inoperativa;NO REALIO VENTAS;;Hasta 20%;;0;1;0;0;0;0;0;0;0;0;0;0;;0;Hasta 20%;Solo trabajo remoto;Mediana empresa
149999;CALLAO;CALLAO;CALLAO;2;Gerente/a general;;Fabricación de productos metálicos para uso estructural;1996;Parcialmente operativa;Disminuyó;80;Hasta 20%;Solo de forma presencial;1;0;0;0;0;0;0;0;0;0;1;0;;0;Hasta 20%;Solo trabajo presencial;Mediana empresa
150516;LIMA;LIMA;SAN ISIDRO;1;Contador/a;;Generación, transmisión y distribución de energía eléctrica;2016;Operativa;Aumentó;6;De 41 a 60%;Por otra modalidad;0;0;0;0;0;1;0;1;0;0;1;0;;0;De 81 a 100%;Trabajo mixto;Micro empresa
150612;LIMA;LIMA;ANCON;2;Contador/a;;Fabricación de muebles;2007;Parcialmente operativa;Disminuyó;80;De 61 a 80%;Solo a traves de delivery;1;0;1;1;0;0;1;1;0;1;1;1;PARALIZACION DEL SERVICIO DE TRANSPORTE;0;De 61 a 80%;Solo trabajo presencial;Gran empresa
150631;LIMA;LIMA;LOS OLIVOS;2;Contador/a;;Fabricación de maquinaria para la conformación de metales y de máquinas herramienta;2005;Parcialmente operativa;Disminuyó;70;De 41 a 60%;Solo online;1;1;0;0;0;0;0;1;0;0;1;0;;0;De 41 a 60%;Solo trabajo presencial;Mediana empresa
150731;CALLAO;CALLAO;CARMEN DE LA LEGUA REYNOSO;1;Administrador/a;;Instalaciones eléctricas;2007;Parcialmente operativa;Disminuyó;83;Hasta 20%;Por otra modalidad;0;1;0;0;0;0;0;0;0;0;0;0;;0;Hasta 20%;Trabajo mixto;Mediana empresa
150840;LIMA;LIMA;SAN MIGUEL;1;Otro;APOYO;Actividades de telecomunicaciones alámbricas;2014;Parcialmente operativa;Disminuyó;60;De 21 a 40%;Presencial y delivery;1;1;0;0;0;0;1;1;0;1;0;0;;0;De 21 a 40%;Solo trabajo remoto;Mediana empresa
150850;LIMA;LIMA;MIRAFLORES;2;Otro;GERENTE DE PROYECTOS;Otras actividades especializadas de construcción;2009;Inoperativa;NO REALIO VENTAS;;De 61 a 80%;;1;0;0;0;0;0;1;1;0;1;1;0;;0;Hasta 20%;Solo trabajo remoto;Mediana empresa
150895;LIMA;LIMA;LA VICTORIA;1;Otro;ANALISTA DE CONTABILIDAD Y AFILIADAS;Otras actividades de telecomunicación;2011;Parcialmente operativa;Disminuyó;65;De 41 a 60%;Por otra modalidad;0;0;0;0;0;0;0;1;0;0;0;1;NO SE IMPLEMENTABA LA IMPORTACION;0;De 61 a 80%;Trabajo mixto;Micro empresa
150901;LIMA;LIMA;BARRANCO;2;Gerente/a general;;Actividades de alojamiento para estancias cortas;2017;Parcialmente operativa;NO REALIO VENTAS;;Hasta 20%;;0;0;0;0;0;0;0;0;0;0;0;1;NO HAY CLIENTES POR CIERRE FRONTERAS INTENACIONALES;0;Hasta 20%;Trabajo mixto;Mediana empresa
151074;LIMA;LIMA;SAN ISIDRO;2;Administrador/a;;Otras actividades de tecnología de la información y servicios informáticos;2010;Parcialmente operativa;Aumentó;42;Hasta 20%;Presencial y delivery;0;0;0;0;0;0;0;0;1;0;1;0;;0;De 81 a 100%;Trabajo mixto;Pequeña empresa
151110;LIMA;LIMA;MIRAFLORES;1;Gerente/a general;;Actividades de agencias de viajes;2010;Parcialmente operativa;Disminuyó;100;Hasta 20%;Presencial y delivery;1;1;0;0;1;0;1;0;0;1;1;0;;0;Hasta 20%;Solo trabajo remoto;Mediana empresa
151134;LIMA;LIMA;LOS OLIVOS;1;Otro;ASISTENTE(A) ADMINISTRATIVO;Consultoría de informática y de gestión de instalaciones informáticas;2010;Parcialmente operativa;Disminuyó;50;De 21 a 40%;Solo a traves de delivery;1;0;0;0;0;1;1;1;0;0;1;0;;0;Hasta 20%;Trabajo mixto;Mediana empresa
151146;LIMA;LIMA;SAN ISIDRO;1;Otro;SUPERVISOR CONTABILIDAD;Generación, transmisión y distribución de energía eléctrica;2012;Operativa;Disminuyó;20;De 81 a 100%;Por otra modalidad;1;0;0;0;0;0;0;1;0;0;0;0;;0;De 81 a 100%;Trabajo mixto;Micro empresa
151206;LIMA;LIMA;MIRAFLORES;2;Gerente/a general;;Actividades de consultoría de gestión;2011;Operativa;Disminuyó;70;De 41 a 60%;Presencial y delivery;1;0;0;0;0;0;0;1;0;0;0;0;;0;De 81 a 100%;Solo trabajo remoto;Mediana empresa
151208;LIMA;LIMA;LIMA;2;Otro;GERENTE DE ADMINISTRACION Y FINANZAS;Manipulación de la carga;2011;Parcialmente operativa;Se mantiene;;De 21 a 40%;Solo de forma presencial;0;0;0;1;1;0;0;0;0;0;1;0;;0;De 81 a 100%;Trabajo mixto;Pequeña empresa
151212;LIMA;LIMA;LA MOLINA;2;Administrador/a;;Alquiler y arrendamiento de vehículos automotores;2012;Operativa;Se mantiene;;De 61 a 80%;Solo de forma presencial;0;0;0;0;0;0;1;1;0;0;1;0;;0;De 61 a 80%;Trabajo mixto;Mediana empresa
151293;LIMA;LIMA;LINCE;2;Gerente/a general;;Otras actividades de telecomunicación;2011;Operativa;Disminuyó;44;De 41 a 60%;Por otra modalidad;1;1;0;0;0;0;0;1;1;1;1;0;;0;De 41 a 60%;Trabajo mixto;Micro empresa
151334;LIMA;LIMA;LIMA;2;Contador/a;;Alquiler y arrendamiento de vehículos automotores;2012;Parcialmente operativa;Disminuyó;70;De 21 a 40%;Solo de forma presencial;1;1;0;0;0;1;1;1;0;1;1;0;;0;Hasta 20%;Solo trabajo presencial;Gran empresa
151343;LIMA;LIMA;SANTIAGO DE SURCO;1;Contador/a;;Generación, transmisión y distribución de energía eléctrica;2012;Parcialmente operativa;Disminuyó;60;De 41 a 60%;Solo de forma presencial;1;0;0;1;0;0;0;1;0;0;1;0;;0;Hasta 20%;Solo trabajo presencial;Micro empresa
151345;LIMA;LIMA;CHORRILLOS;2;Contador/a;;Fabricación de productos de plástico;2012;Inoperativa;NO REALIO VENTAS;;Hasta 20%;;1;1;0;0;0;0;1;1;0;1;1;1;DEUDA CON SUNAT Y LAS ENTIDADES BANCARIAS;0;Hasta 20%;Solo trabajo presencial;Mediana empresa
151354;LIMA;LIMA;SAN BORJA;1;Otro;JEFE DE RRHH;Actividades de mensajería;2012;Parcialmente operativa;Disminuyó;60;Hasta 20%;Presencial y delivery;1;1;0;0;0;0;0;1;1;0;1;0;;0;De 21 a 40%;Trabajo mixto;Mediana empresa
151382;LIMA;LIMA;SAN ISIDRO;2;Contador/a;;Actividades de consultoría de gestión;1918;Operativa;Se mantiene;;De 61 a 80%;Presencial y delivery;0;0;0;0;0;0;1;1;0;0;1;0;;0;De 81 a 100%;Trabajo mixto;Mediana empresa
151402;LIMA;LIMA;SAN MIGUEL;2;Administrador/a;;Actividades de consultoría de gestión;2012;Parcialmente operativa;NO REALIO VENTAS;;De 41 a 60%;;0;0;0;0;0;0;0;0;0;0;1;0;;0;De 41 a 60%;Solo trabajo remoto;Pequeña empresa
151454;LIMA;LIMA;LIMA;1;Contador/a;;Otras actividades de telecomunicación;2014;Operativa;Disminuyó;40;De 41 a 60%;Presencial y delivery;1;0;0;0;0;0;1;1;1;1;1;0;;0;Hasta 20%;Trabajo mixto;Mediana empresa
151455;CALLAO;CALLAO;CALLAO;2;Contador/a;;Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles;2012;Inoperativa;;;;;;;;;;;;;;;;;;;;;Gran empresa
151611;LIMA;LIMA;LA MOLINA;1;Propietario/a;;Venta al por mayor de productos textiles, prendas de vestir y calzado;2013;Operativa;Disminuyó;80;De 21 a 40%;Presencial y delivery;1;0;0;0;0;0;1;0;0;1;0;1;ALQUILER DEL LOCAL;0;De 81 a 100%;Trabajo mixto;Mediana empresa
151616;LIMA;LIMA;ATE;2;Administrador/a;;Publicidad;2013;Parcialmente operativa;Disminuyó;80;Hasta 20%;Solo a traves de delivery;0;0;0;0;0;0;0;0;0;1;0;0;;0;De 81 a 100%;Trabajo mixto;Mediana empresa
151788;LIMA;LIMA;CARABAYLLO;2;Otro;SOCIO(A);Construcción de edificios;2015;Parcialmente operativa;Disminuyó;80;Hasta 20%;Presencial y delivery;1;1;0;0;0;0;0;0;0;1;0;0;;0;Hasta 20%;Solo trabajo remoto;Gran empresa
151849;LIMA;LIMA;SAN BORJA;1;Contador/a;;Consultoría de informática y de gestión de instalaciones informáticas;2015;Operativa;Disminuyó;10;De 41 a 60%;Por otra modalidad;1;0;0;0;0;0;1;1;0;0;0;0;;0;De 81 a 100%;Solo trabajo remoto;Micro empresa
151948;LIMA;LIMA;LIMA;2;Administrador/a;;Impresión;2015;Parcialmente operativa;Disminuyó;36;Hasta 20%;Presencial y delivery;1;1;0;1;0;0;1;1;0;0;1;0;;0;De 41 a 60%;Trabajo mixto;Mediana empresa
151952;LIMA;LIMA;MAGDALENA DEL MAR;2;Contador/a;;Otras actividades de apoyo al transporte;2015;Operativa;Disminuyó;30;De 21 a 40%;Solo a traves de delivery;1;0;0;0;0;1;0;1;0;1;1;0;;0;De 41 a 60%;Solo trabajo remoto;Mediana empresa
151980;LIMA;LIMA;SAN ISIDRO;1;Otro;GERENTE DE VENTAS;Actividades de alojamiento para estancias cortas;2015;Operativa;Disminuyó;10;De 61 a 80%;Por otra modalidad;1;0;0;0;0;1;1;1;1;0;1;0;;0;De 61 a 80%;Trabajo mixto;Pequeña empresa
152043;LIMA;LIMA;LINCE;1;Gerente/a general;;Fabricación de recipientes de madera;2015;Inoperativa;;;;;;;;;;;;;;;;;;;;;Mediana empresa
152052;CALLAO;CALLAO;VENTANILLA;2;Gerente/a general;;Actividades de mensajería;2015;Inoperativa;NO REALIO VENTAS;;Hasta 20%;;0;0;0;0;0;0;0;1;0;0;0;0;;0;Hasta 20%;Solo trabajo remoto;Gran empresa
152068;LIMA;LIMA;BREÑA;2;Otro;ASESOR LEGAL;Actividades postales;2015;Parcialmente operativa;Disminuyó;40;De 41 a 60%;Solo a traves de delivery;1;0;0;0;0;0;1;0;0;1;0;0;;0;De 21 a 40%;Trabajo mixto;Mediana empresa
152076;LIMA;LIMA;MIRAFLORES;1;Administrador/a;;Fabricación de tanques, depósitos y recipientes de metal;2015;Parcialmente operativa;NO REALIO VENTAS;;Hasta 20%;;1;0;0;0;0;0;1;0;0;0;0;0;;0;De 21 a 40%;Solo trabajo remoto;Pequeña empresa
152106;LIMA;LIMA;SAN MIGUEL;2;Gerente/a general;;Otras actividades de telecomunicación;2015;Inoperativa;Disminuyó;80;Hasta 20%;Solo de forma presencial;1;0;0;0;0;0;0;0;0;0;0;0;;0;Hasta 20%;Solo trabajo remoto;Mediana empresa
152151;LIMA;LIMA;SAN ISIDRO;1;Contador/a;;Venta al por mayor de metales y minerales metalíferos;2015;Operativa;Disminuyó;20;De 81 a 100%;Solo de forma presencial;0;0;0;0;0;0;0;0;0;0;0;0;;1;De 81 a 100%;Solo trabajo remoto;Micro empresa
152228;LIMA;LIMA;SAN ISIDRO;2;Contador/a;;Construcción de carreteras y vías de ferrocarril;2015;Operativa;Se mantiene;;De 81 a 100%;Por otra modalidad;0;0;0;0;0;0;0;0;0;0;0;0;;1;De 81 a 100%;Trabajo mixto;Pequeña empresa
152404;LIMA;LIMA;MIRAFLORES;1;Contador/a;;Construcción de proyectos de servicio público;2016;Parcialmente operativa;NO REALIO VENTAS;;De 41 a 60%;;0;1;0;0;0;0;1;1;1;0;0;0;;0;De 41 a 60%;Trabajo mixto;Micro empresa
152528;LIMA;LIMA;MAGDALENA DEL MAR;2;Gerente/a general;;Venta al por mayor de desperdicios, desechos y chatarra y otros productos n.c.p.;2016;Operativa;Se mantiene;;De 41 a 60%;Presencial y delivery;0;1;0;0;1;0;0;1;0;0;0;0;;0;De 81 a 100%;Solo trabajo remoto;Pequeña empresa
152644;LIMA;LIMA;LOS OLIVOS;1;Otro;SECRETARIA;Enseñanza pre-escolar y primaria;2017;Operativa;Disminuyó;50;De 41 a 60%;Presencial y delivery;1;0;0;0;0;0;0;1;1;1;0;0;;0;De 81 a 100%;Solo trabajo remoto;Mediana empresa
152668;LIMA;LIMA;SAN ISIDRO;2;Contador/a;;Construcción de edificios;2017;Parcialmente operativa;NO REALIO VENTAS;;Hasta 20%;;0;1;0;0;0;0;0;0;0;0;0;0;;0;Hasta 20%;Solo trabajo remoto;Micro empresa
152676;LIMA;LIMA;SAN BORJA;1;Otro;ASISTENTE(A) ADMINISTRATIVO;Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica;2017;Inoperativa;;;;;;;;;;;;;;;;;;;;;Mediana empresa
152698;LIMA;LIMA;MIRAFLORES;2;Contador/a;;Actividades de centros de llamadas;2017;Parcialmente operativa;Se mantiene;;Hasta 20%;Presencial y delivery;0;0;0;0;0;0;0;1;0;0;0;0;;0;Hasta 20%;Trabajo mixto;Pequeña empresa
153776;LIMA;LIMA;SAN MARTIN DE PORRES;2;Gerente/a general;;Venta de partes, piezas y accesorios para vehículos automotores;2011;Parcialmente operativa;Disminuyó;75;Hasta 20%;Solo online;1;1;1;1;0;0;1;1;0;0;1;0;;0;Hasta 20%;Trabajo mixto;Mediana empresa
154025;LIMA;LIMA;VILLA EL SALVADOR;1;Contador/a;;Otras actividades de servicios personales n.c.p.;2013;Inoperativa;NO REALIO VENTAS;;Hasta 20%;;0;0;0;0;0;0;0;0;0;0;0;0;;1;Hasta 20%;Solo trabajo remoto;Micro empresa
154426;LIMA;LIMA;SAN BORJA;1;Administrador/a;;Fabricación de muebles;2015;Parcialmente operativa;Disminuyó;70;Hasta 20%;Presencial y delivery;1;1;0;0;0;0;0;0;0;0;0;0;;0;Hasta 20%;Solo trabajo remoto;Pequeña empresa
154515;LIMA;LIMA;LA VICTORIA;2;Otro;ENCARGADO DE TIENDA;Fabricación de calzado;2017;Parcialmente operativa;Disminuyó;60;Hasta 20%;Presencial y delivery;1;1;0;1;0;1;1;1;1;0;0;0;;0;Hasta 20%;Solo trabajo remoto;Mediana empresa
155101;LIMA;LIMA;INDEPENDENCIA;2;Gerente/a general;;Construcción de edificios;2019;Parcialmente operativa;Disminuyó;80;Hasta 20%;Presencial y delivery;1;0;0;1;0;1;1;0;0;1;1;0;;0;Hasta 20%;Solo trabajo remoto;Gran empresa
155102;LIMA;LIMA;SAN ISIDRO;2;Administrador/a;;Construcción de edificios;2018;Parcialmente operativa;Disminuyó;40;De 41 a 60%;Solo de forma presencial;1;1;0;0;0;0;1;1;0;0;1;0;;0;De 21 a 40%;Trabajo mixto;Micro empresa
155103;LIMA;LIMA;SURQUILLO;2;Otro;GERENTE COMERCIAL;Enseñanza secundaria de formación general;2018;Inoperativa;NO REALIO VENTAS;;Hasta 20%;;1;1;0;0;0;0;0;1;0;0;1;0;;0;Hasta 20%;Solo trabajo remoto;Gran empresa
155104;LIMA;LIMA;SAN JUAN DE LURIGANCHO;1;Administrador/a;;Construcción de edificios;2017;Parcialmente operativa;NO REALIO VENTAS;;Hasta 20%;;1;1;1;0;0;1;1;1;1;1;1;0;;0;Hasta 20%;Solo trabajo remoto;Mediana empresa
155105;LIMA;LIMA;SANTIAGO DE SURCO;2;Administrador/a;;Publicidad;2018;Operativa;Disminuyó;40;De 81 a 100%;Presencial y delivery;1;0;0;0;0;0;0;1;0;0;0;0;;0;De 81 a 100%;Solo trabajo remoto;Gran empresa
155106;LIMA;LIMA;LA VICTORIA;1;Otro;SUB GERENTE;Actividades de seguridad privada;2018;Inoperativa;NO REALIO VENTAS;;Hasta 20%;;1;1;0;0;0;0;0;1;1;1;1;0;;0;Hasta 20%;Solo trabajo remoto;Pequeña empresa
155107;LIMA;LIMA;SAN BORJA;1;Contador/a;;Construcción de edificios;2008;Inoperativa;;;;;;;;;;;;;;;;;;;;;Pequeña empresa
155108;LIMA;LIMA;MIRAFLORES;2;Gerente/a general;;Actividades de agencias de viajes;2018;Inoperativa;NO REALIO VENTAS;;Hasta 20%;;1;1;0;0;0;0;1;0;0;1;0;1;AHORA QUE MODIFICARON LO DE REACTIVA PERU YA NO PUEDO APLICAR X MI STATUS EN EL SISTEMA FINANCIERO;0;Hasta 20%;Solo trabajo remoto;Gran empresa
155109;LIMA;LIMA;EL AGUSTINO;1;Administrador/a;;Pompas fúnebres y actividades conexas;2018;Operativa;Aumentó;10;De 81 a 100%;Solo de forma presencial;0;0;0;1;0;0;0;1;1;0;1;0;;0;De 81 a 100%;Solo trabajo presencial;Pequeña empresa
155110;LIMA;LIMA;LIMA;1;Gerente/a general;;Transporte de carga por carretera;2018;Parcialmente operativa;Disminuyó;100;Hasta 20%;Solo de forma presencial;1;1;0;0;0;0;1;1;0;0;1;0;;0;Hasta 20%;Solo trabajo presencial;Pequeña empresa
155111;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;2;Gerente/a general;;Otras actividades de servicios personales n.c.p.;2017;Parcialmente operativa;Disminuyó;70;De 21 a 40%;Presencial y delivery;1;0;0;0;0;0;1;1;0;0;0;0;;0;De 41 a 60%;Solo trabajo remoto;Micro empresa
155112;LIMA;LIMA;JESUS MARIA;1;Gerente/a general;;Venta al por mayor de otros enseres domésticos;2018;Parcialmente operativa;NO REALIO VENTAS;;Hasta 20%;;1;0;0;0;0;0;0;0;0;0;0;0;;0;Hasta 20%;Solo trabajo remoto;Mediana empresa
155113;LIMA;LIMA;LA MOLINA;2;Gerente/a general;;Actividades de consultoría de gestión;2017;Parcialmente operativa;Aumentó;50;De 81 a 100%;Presencial y delivery;0;0;0;0;0;0;1;1;0;0;1;0;;0;De 61 a 80%;Solo trabajo remoto;Gran empresa
155114;LIMA;LIMA;SAN MARTIN DE PORRES;2;Gerente/a general;;Construcción de edificios;2018;Parcialmente operativa;NO REALIO VENTAS;;Hasta 20%;;1;1;0;0;0;0;0;0;0;0;1;0;;0;Hasta 20%;Trabajo mixto;Gran empresa
155115;LIMA;LIMA;SAN ISIDRO;2;Otro;ASESOR(A);Construcción de edificios;2018;Inoperativa;;;;;;;;;;;;;;;;;;;;;Micro empresa
155116;LIMA;LIMA;SAN ISIDRO;1;Gerente/a general;;Actividades de agencias de viajes;2017;Parcialmente operativa;Disminuyó;100;De 21 a 40%;Presencial y delivery;1;0;0;0;0;0;0;0;0;0;0;0;;0;De 41 a 60%;Solo trabajo remoto;Mediana empresa
155117;LIMA;LIMA;PACHACAMAC;2;Propietario/a;;Extracción de otros minerales metalíferos no ferrosos;2019;Inoperativa;;;;;;;;;;;;;;;;;;;;;Gran empresa
155118;LIMA;LIMA;LIMA;2;Gerente/a general;;Venta al por mayor de productos textiles, prendas de vestir y calzado;2009;Operativa;Disminuyó;80;De 21 a 40%;Solo a traves de delivery;1;1;0;0;0;0;0;0;0;0;0;0;;0;De 61 a 80%;Trabajo mixto;Pequeña empresa
155119;LIMA;LIMA;ATE;1;Administrador/a;;Construcción de edificios;2017;Parcialmente operativa;NO REALIO VENTAS;;Hasta 20%;;1;1;0;0;0;0;1;1;0;1;0;0;;0;Hasta 20%;Solo trabajo remoto;Pequeña empresa
155120;LIMA;LIMA;SANTIAGO DE SURCO;2;Gerente/a general;;Transporte urbano y suburbano de pasajeros por vía terrestre;2017;Operativa;Se mantiene;;Hasta 20%;Solo de forma presencial;0;0;0;0;0;0;0;0;1;0;0;0;;0;De 61 a 80%;Solo trabajo presencial;Mediana empresa
155121;LIMA;LIMA;LA VICTORIA;1;Administrador/a;;Venta de partes, piezas y accesorios para vehículos automotores;2017;Parcialmente operativa;Disminuyó;60;De 41 a 60%;Por otra modalidad;1;1;0;1;1;0;1;1;0;1;1;0;;0;De 41 a 60%;Solo trabajo presencial;Gran empresa
155123;LIMA;LIMA;SAN MIGUEL;2;Gerente/a general;;Otras industrias manufactureras n.c.p.;2007;Parcialmente operativa;Disminuyó;80;De 41 a 60%;Solo a traves de delivery;1;1;0;1;0;0;0;0;0;0;1;0;;0;De 61 a 80%;Solo trabajo presencial;Gran empresa
